date,type,description,key,source_module,observed_from,close_time,status
2021-04-05,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2021-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2021-05-24,CLOSED,Whit Monday,de_xetra_whit_monday,module:de_xetra_whit_monday,,,CONFIRMED
2021-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2021-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2021-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2021-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2022-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2022-04-15,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2022-04-18,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2022-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2022-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2022-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2022-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2022-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2023-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2023-04-07,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2023-04-10,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2023-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2023-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2023-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2023-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2023-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2024-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2024-03-29,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2024-04-01,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2024-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2024-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2024-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2024-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2024-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2025-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2025-04-18,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2025-04-21,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2025-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2025-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2025-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2025-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2025-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2026-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2026-04-03,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2026-04-06,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2026-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2026-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2026-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2026-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2026-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2027-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2027-03-26,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2027-03-29,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2027-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2027-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2027-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2027-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2027-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2028-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2028-04-14,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2028-04-17,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2028-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2028-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2028-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2028-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2028-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2029-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2029-03-30,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2029-04-02,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2029-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2029-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2029-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2029-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2029-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
2030-01-01,CLOSED,New Year's Day,de_xetra_new_years_day,module:de_xetra_new_years_day,,,CONFIRMED
2030-04-19,CLOSED,Good Friday,de_xetra_good_friday,module:de_xetra_good_friday,,,CONFIRMED
2030-04-22,CLOSED,Easter Monday,de_xetra_easter_monday,module:de_xetra_easter_monday,,,CONFIRMED
2030-05-01,CLOSED,Labour Day,de_xetra_labour_day,module:de_xetra_labour_day,,,CONFIRMED
2030-12-24,CLOSED,Christmas Eve,de_xetra_christmas_eve,module:de_xetra_christmas_eve,,,CONFIRMED
2030-12-25,CLOSED,Christmas Day,de_xetra_christmas_day,module:de_xetra_christmas_day,,,CONFIRMED
2030-12-26,CLOSED,Boxing Day,de_xetra_boxing_day,module:de_xetra_boxing_day,,,CONFIRMED
2030-12-31,CLOSED,New Year's Eve,de_xetra_new_years_eve,module:de_xetra_new_years_eve,,,CONFIRMED
